ID,PDGFRA-PDGFRB-FAP-SMA+PanEpiMask-,PDGFRA-PDGFRB-FAP+SMA-PanEpiMask-,PDGFRA-PDGFRB-FAP+SMA+PanEpiMask-,PDGFRA-PDGFRB+FAP-SMA-PanEpiMask-,PDGFRA-PDGFRB+FAP-SMA+PanEpiMask-,PDGFRA-PDGFRB+FAP+SMA-PanEpiMask-,PDGFRA-PDGFRB+FAP+SMA+PanEpiMask-,PDGFRA+PDGFRB-FAP-SMA-PanEpiMask-,PDGFRA+PDGFRB-FAP-SMA+PanEpiMask-,PDGFRA+PDGFRB-FAP+SMA-PanEpiMask-,PDGFRA+PDGFRB-FAP+SMA+PanEpiMask-,PDGFRA+PDGFRB+FAP-SMA-PanEpiMask-,PDGFRA+PDGFRB+FAP-SMA+PanEpiMask-,PDGFRA+PDGFRB+FAP+SMA-PanEpiMask-,PDGFRA+PDGFRB+FAP+SMA+PanEpiMask-,Str100_PDGFRA-PDGFRB-FAP-SMA+PanEpiMask-,Str100_PDGFRA-PDGFRB-FAP+SMA-PanEpiMask-,Str100_PDGFRA-PDGFRB-FAP+SMA+PanEpiMask-,Str100_PDGFRA-PDGFRB+FAP-SMA-PanEpiMask-,Str100_PDGFRA-PDGFRB+FAP-SMA+PanEpiMask-,Str100_PDGFRA-PDGFRB+FAP+SMA-PanEpiMask-,Str100_PDGFRA-PDGFRB+FAP+SMA+PanEpiMask-,Str100_PDGFRA+PDGFRB-FAP-SMA-PanEpiMask-,Str100_PDGFRA+PDGFRB-FAP-SMA+PanEpiMask-,Str100_PDGFRA+PDGFRB-FAP+SMA-PanEpiMask-,Str100_PDGFRA+PDGFRB-FAP+SMA+PanEpiMask-,Str100_PDGFRA+PDGFRB+FAP-SMA-PanEpiMask-,Str100_PDGFRA+PDGFRB+FAP-SMA+PanEpiMask-,Str100_PDGFRA+PDGFRB+FAP+SMA-PanEpiMask-,Str100_PDGFRA+PDGFRB+FAP+SMA+PanEpiMask-,Str100+_PDGFRA-PDGFRB-FAP-SMA+PanEpiMask-,Str100+_PDGFRA-PDGFRB-FAP+SMA-PanEpiMask-,Str100+_PDGFRA-PDGFRB-FAP+SMA+PanEpiMask-,Str100+_PDGFRA-PDGFRB+FAP-SMA-PanEpiMask-,Str100+_PDGFRA-PDGFRB+FAP-SMA+PanEpiMask-,Str100+_PDGFRA-PDGFRB+FAP+SMA-PanEpiMask-,Str100+_PDGFRA-PDGFRB+FAP+SMA+PanEpiMask-,Str100+_PDGFRA+PDGFRB-FAP-SMA-PanEpiMask-,Str100+_PDGFRA+PDGFRB-FAP-SMA+PanEpiMask-,Str100+_PDGFRA+PDGFRB-FAP+SMA-PanEpiMask-,Str100+_PDGFRA+PDGFRB-FAP+SMA+PanEpiMask-,Str100+_PDGFRA+PDGFRB+FAP-SMA-PanEpiMask-,Str100+_PDGFRA+PDGFRB+FAP-SMA+PanEpiMask-,Str100+_PDGFRA+PDGFRB+FAP+SMA-PanEpiMask-,Str100+_PDGFRA+PDGFRB+FAP+SMA+PanEpiMask-
820,0.13163568220000002,0.0311308297,0.3252165132,0.0307352729,0.046744813200000006,0.0216777217,0.3025869777,0.005304569,0.0025969522,0.0070939463,0.0042595296,0.006333799100000001,0.0066506358,0.0219784232,0.0560543342,0.1506608402,0.020821764399999998,0.3381195088,0.023580449500000003,0.045234600599999994,0.0195008906,0.3266573424,0.001559933,0.0022195058,0.0060600056000000005,0.0037201061,0.0030605332,0.0070196985,0.0103192909,0.0414655306,0.083600695,0.0536107174,0.348101979,0.049850850700000005,0.0446083868,0.0241841267,0.2173932382,0.0140579873,0.0035730594,0.0078636959,0.004587155999999999,0.0140579873,0.003931848,0.046464598499999996,0.08411367369999999
821,0.0267318296,0.5491343357999999,0.032756892200000005,0.0655157895,0.0296055138,0.1243573935,0.0785654135,0.024111779399999998,0.0036531328,0.0204250627,0.0024596491,0.0110526316,0.0073528822,0.0165518797,0.0077258145,0.0237981708,0.5467534256000001,0.028323357099999998,0.069206897,0.0273561094,0.1328188642,0.0810787987,0.0236771812,0.0035202826,0.0185982952,0.0024561095000000003,0.0111009556,0.0074436406999999994,0.0160588522,0.0078090603,0.048400642,0.5582543297,0.06502873990000001,0.0400026127,0.046301134699999996,0.0673988504,0.061268289000000004,0.0266964019,0.0050761421,0.0324723798,0.0025380711,0.0112906838,0.007614213199999999,0.0200432965,0.007614213199999999
823,0.0499108734,0.0142602496,0.0071301248,0.0017825312,0.0106951872,0.0017825312,0.0035650624,0.11229946519999999,0.1568627451,0.017825311899999998,0.0374331551,0.0802139037,0.34581105170000004,0.0196078431,0.1408199643,0.051823416500000004,0.015355086399999999,0.007677543199999999,0.0019193857999999999,0.0115163148,0.0019193857999999999,0.0038387715999999997,0.0710172745,0.1689059501,0.013435700600000001,0.0383877159,0.0690978887,0.3723608445,0.0211132438,0.15163147789999998,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.075,0.025,0.225,0.0,0.0,0.0
826,0.1648787623,0.0014489291,0.0021733936,0.3075035935,0.20227529379999998,0.011962890600000001,0.0281372935,0.0146672353,0.0222091855,0.00023618330000000002,0.00023618330000000002,0.0864503452,0.1466723529,0.0004803239,0.010668034299999999,0.1729129039,0.006509632800000001,0.0088174794,0.1805513747,0.23457254670000002,0.0435606061,0.1033890227,0.0045529801,0.0099337748,0.00041390730000000003,0.00041390730000000003,0.0538957455,0.16172486449999998,0.0,0.0187512543,0.1725319673,0.0002802691,0.0005605381,0.33468534629999996,0.1591447261,0.007286995500000001,0.0131516795,0.027243447400000002,0.0382340644,0.0,0.0,0.11389067720000001,0.1247289807,0.0008303241,0.0074309841
827,0.09195002710000001,0.05068631690000001,0.1166397357,0.0202708913,0.069025346,0.0345535722,0.26239066710000003,0.0307028561,0.0035661827,0.005984234000000001,0.0186456027,0.0408233054,0.0361319972,0.030119815299999998,0.1885094504,0.1156771652,0.0259843775,0.137750222,0.014034068899999998,0.054046822,0.0235248571,0.3781227938,0.010578215,0.0022716404000000003,0.0045432807,0.011853521899999999,0.0054769875,0.0139088156,0.0086823347,0.19354489760000002,0.08469186710000001,0.0581364315,0.1072785203,0.0232123522,0.0754319034,0.039481157999999995,0.2173080239,0.039513172,0.0039301119,0.006439880899999999,0.0207139941,0.0556678686,0.0453733147,0.0385892043,0.18423219710000002
828,0.3295604866,0.0288944377,0.3647620986,0.0037011873,0.0374563912,0.0041437893,0.1955572723,0.000490311,0.000490311,0.0015682672,0.0041991625,0.0040522033,0.0105979227,0.0008031981,0.013722961,0.3025391583,0.042282236900000006,0.3742518825,0.0018782121,0.0252888154,0.0020123085999999997,0.23393681940000002,0.0001509662,0.0001509662,0.001660628,0.0042768014,0.0011571205,0.0013249563,0.0011571205,0.0079320077,0.37679985619999995,0.012503551299999999,0.34888799119999997,0.0055660369,0.049743860599999995,0.0061597741,0.14918830019999998,0.0007537688000000001,0.0007537688000000001,0.0013554966,0.0038376512,0.0065326633,0.0185929648,0.0004721043,0.018852211599999998
829,0.0948275862,0.0005070994,0.0005070994,0.0162271805,0.06693711969999999,0.0,0.0,0.1937119675,0.052231237300000004,0.0030425963,0.0,0.18813387420000002,0.3032454361,0.0735294118,0.007099391500000001,0.102916896,0.0005503576999999999,0.0005503576999999999,0.0176114474,0.072096863,0.0,0.0,0.1744634012,0.056686846500000006,0.0027517887,0.0,0.1832691249,0.3285635663,0.0528343423,0.0077050083,0.0,0.0,0.0,0.0,0.0064516129000000005,0.0,0.0,0.41935483869999995,0.0,0.0064516129000000005,0.0,0.2451612903,0.0064516129000000005,0.3161290323,0.0
830,0.045383363600000004,0.0419682637,0.0268489179,0.008639054399999999,0.0637405263,0.006349658,0.0390740237,0.3206724674,0.0320745462,0.0992394878,0.0161374133,0.0479276953,0.1592113671,0.0254722817,0.0672609335,0.0477322751,0.042584175,0.0284559478,0.0089368448,0.06631119099999999,0.0064501751,0.0405645073,0.3028248554,0.033904104,0.09475932390000001,0.016335022,0.047243632,0.1679431216,0.0263651736,0.0695896514,0.0191256831,0.031600976600000004,0.0075921404,0.0048598999999999995,0.0358330427,0.0048598999999999995,0.0218579235,0.514370422,0.013975119199999999,0.1539704686,0.013975119199999999,0.0604232066,0.0625741193,0.0145797,0.0404022788
831,0.10243996699999999,0.0083146014,0.13015877720000002,0.0099990871,0.0699804482,0.0037237038,0.1775210997,0.0461482442,0.0277819441,0.0059757964,0.0401933868,0.032885338300000004,0.0833327409,0.011922700500000001,0.2496221643,0.087802881,0.009667990999999999,0.150252732,0.0090368154,0.0700319288,0.0045307814,0.2420632503,0.027021570099999996,0.0179948678,0.0077969510999999995,0.0369955712,0.0229937066,0.047661545199999995,0.011967706699999999,0.25418170149999997,0.12036445009999999,0.00678815,0.1082587383,0.011327792,0.0694266837,0.0025575448,0.0964300938,0.0678175618,0.0396632566,0.0038895992999999998,0.0465792839,0.0421888321,0.12381713550000001,0.0120737425,0.2488171355
832,0.1008715499,0.0021542177999999998,0.002888047,0.014803891699999999,0.0593919336,0.0001810938,0.0021447639,0.07322775599999999,0.0424290971,0.0010865628,0.0010818359,0.2723126414,0.40142799009999997,0.0042989817,0.021699637200000003,0.0811898584,0.0023607632999999998,0.0032005835999999997,0.0156336259,0.053000519,0.0002020202,0.0023290236999999997,0.066775198,0.044429025899999995,0.001010101,0.0011962514,0.2787699783,0.4214829607,0.0046897869,0.023730303799999998,0.33089507809999996,0.0,0.0,0.0066225166,0.1512564321,0.0,0.0,0.1296236472,0.01376422,0.0017421603,0.0,0.19079539420000002,0.17530055149999998,0.0,0.0
